datetime,suburb,station_id,station_name,temperature,humidity,wind_speed,air_pressure,precipitation
2020-01-21 02:00:00,Parramatta,94765,Bankstown,29.8,35,16.6,1007.1,
2020-01-21 04:00:00,Parramatta,94765,Bankstown,28.7,38,29.5,1006.1,
2020-01-21 05:00:00,Parramatta,94765,Bankstown,29.0,38,24.1,1006.1,
2020-01-21 07:00:00,Parramatta,94765,Bankstown,27.3,47,27.7,1006.7,
2020-01-21 08:00:00,Parramatta,94765,Bankstown,26.3,49,20.5,1007.8,
2020-01-21 10:00:00,Parramatta,94765,Bankstown,24.3,63,13.0,1009.8,
2020-01-21 11:00:00,Parramatta,94765,Bankstown,23.5,67,7.6,1010.7,
2020-01-21 13:00:00,Parramatta,94765,Bankstown,20.9,81,0.0,1011.4,
2020-01-21 14:00:00,Parramatta,94765,Bankstown,20.2,86,0.0,1011.2,
2020-01-21 16:00:00,Parramatta,94765,Bankstown,19.6,88,0.0,1010.5,
2020-01-21 17:00:00,Parramatta,94765,Bankstown,19.0,90,0.0,1010.3,
2020-01-21 19:00:00,Parramatta,94765,Bankstown,18.8,89,0.0,1010.7,
2020-01-21 20:00:00,Parramatta,94765,Bankstown,19.2,91,0.0,1011.1,
2020-01-21 22:00:00,Parramatta,94765,Bankstown,24.3,69,5.4,1011.5,
2020-01-21 23:00:00,Parramatta,94765,Bankstown,26.2,61,9.4,1011.1,
2020-01-22 01:00:00,Parramatta,94765,Bankstown,30.6,45,11.2,1009.4,
2020-01-22 02:00:00,Parramatta,94765,Bankstown,31.2,48,18.4,1008.4,
2020-01-22 04:00:00,Parramatta,94765,Bankstown,31.2,50,27.7,1006.4,
2020-01-22 05:00:00,Parramatta,94765,Bankstown,30.8,51,29.5,1005.7,
2020-01-22 07:00:00,Parramatta,94765,Bankstown,30.1,49,29.5,1004.6,
2020-01-22 08:00:00,Parramatta,94765,Bankstown,30.0,48,20.5,1004.6,
2020-01-22 10:00:00,Parramatta,94765,Bankstown,27.8,55,11.2,1005.9,
2020-01-22 11:00:00,Parramatta,94765,Bankstown,26.9,55,1.8,1006.4,
2020-01-22 13:00:00,Parramatta,94765,Bankstown,23.0,72,0.0,1006.1,
2020-01-22 14:00:00,Parramatta,94765,Bankstown,21.6,79,0.0,1005.5,
2020-01-22 16:00:00,Parramatta,94765,Bankstown,20.3,85,0.0,1004.0,
2020-01-22 17:00:00,Parramatta,94765,Bankstown,19.7,87,0.0,1003.6,
2020-01-22 19:00:00,Parramatta,94765,Bankstown,19.0,90,0.0,1003.6,
2020-01-22 20:00:00,Parramatta,94765,Bankstown,19.7,90,0.0,1003.6,
2020-01-22 22:00:00,Parramatta,94765,Bankstown,29.4,47,5.4,1002.8,
2020-01-22 23:00:00,Parramatta,94765,Bankstown,33.2,33,16.6,1001.8,
2020-01-23 01:00:00,Parramatta,94765,Bankstown,38.7,19,25.9,1000.4,
2020-01-23 02:00:00,Parramatta,94765,Bankstown,40.2,15,24.1,999.5,
2020-01-23 04:00:00,Parramatta,94765,Bankstown,41.0,16,22.3,997.9,
2020-01-23 05:00:00,Parramatta,94765,Bankstown,41.4,15,27.7,997.2,
2020-01-23 07:00:00,Parramatta,94765,Bankstown,39.9,18,14.8,997.2,
2020-01-23 08:00:00,Parramatta,94765,Bankstown,38.5,19,14.8,998.1,
2020-01-23 10:00:00,Parramatta,94765,Bankstown,31.1,55,11.2,1000.1,
2020-01-23 11:00:00,Parramatta,94765,Bankstown,30.7,60,11.2,1001.2,
2020-01-23 13:00:00,Parramatta,94765,Bankstown,30.2,53,18.4,1002.4,
2020-01-23 14:00:00,Parramatta,94765,Bankstown,29.9,54,14.8,1002.2,
2020-01-23 16:00:00,Parramatta,94765,Bankstown,28.2,48,14.8,1003.4,
2020-01-23 17:00:00,Parramatta,94765,Bankstown,26.6,55,5.4,1004.3,
2020-01-23 19:00:00,Parramatta,94765,Bankstown,24.3,63,25.9,1006.5,
2020-01-23 20:00:00,Parramatta,94765,Bankstown,24.4,69,20.5,1008.2,
2020-01-23 22:00:00,Parramatta,94765,Bankstown,22.3,80,14.8,1010.2,
2020-01-23 23:00:00,Parramatta,94765,Bankstown,23.0,77,18.4,1010.5,
2020-01-24 01:00:00,Parramatta,94765,Bankstown,23.7,64,13.0,1010.9,
2020-01-24 02:00:00,Parramatta,94765,Bankstown,22.6,74,9.4,1010.9,
2020-01-24 04:00:00,Parramatta,94765,Bankstown,22.6,81,16.6,1009.8,
2020-01-24 05:00:00,Parramatta,94765,Bankstown,25.3,67,16.6,1009.0,
2020-01-24 07:00:00,Parramatta,94765,Bankstown,25.3,70,22.3,1009.5,
2020-01-24 08:00:00,Parramatta,94765,Bankstown,25.0,73,18.4,1010.1,
2020-01-24 10:00:00,Parramatta,94765,Bankstown,24.6,73,18.4,1012.7,
2020-01-24 11:00:00,Parramatta,94765,Bankstown,24.0,77,16.6,1013.7,
2020-01-24 13:00:00,Parramatta,94765,Bankstown,23.1,84,0.0,1013.8,
2020-01-24 14:00:00,Parramatta,94765,Bankstown,23.5,84,7.6,1013.5,
2020-01-24 16:00:00,Parramatta,94765,Bankstown,23.5,79,11.2,1013.0,
2020-01-24 17:00:00,Parramatta,94765,Bankstown,23.5,79,13.0,1012.9,
2020-01-24 19:00:00,Parramatta,94765,Bankstown,23.5,78,11.2,1013.7,
2020-01-24 20:00:00,Parramatta,94765,Bankstown,23.6,77,7.6,1014.1,
2020-01-24 22:00:00,Parramatta,94765,Bankstown,24.7,71,14.8,1015.0,
2020-01-24 23:00:00,Parramatta,94765,Bankstown,26.3,62,14.8,1015.0,
2020-01-25 01:00:00,Parramatta,94765,Bankstown,28.7,54,13.0,1014.3,
2020-01-25 02:00:00,Parramatta,94765,Bankstown,28.8,57,11.2,1013.6,
2020-01-25 04:00:00,Parramatta,94765,Bankstown,28.9,62,18.4,1012.3,
2020-01-25 05:00:00,Parramatta,94765,Bankstown,28.7,67,22.3,1011.6,
2020-01-25 07:00:00,Parramatta,94765,Bankstown,27.1,73,16.6,1011.5,
2020-01-25 08:00:00,Parramatta,94765,Bankstown,27.0,75,16.6,1011.3,
2020-01-25 10:00:00,Parramatta,94765,Bankstown,26.2,79,11.2,1012.1,
2020-01-25 11:00:00,Parramatta,94765,Bankstown,26.0,79,3.6,1012.6,
2020-01-25 13:00:00,Parramatta,94765,Bankstown,25.3,83,7.6,1012.1,
2020-01-25 14:00:00,Parramatta,94765,Bankstown,25.2,83,11.2,1011.6,
2020-01-25 16:00:00,Parramatta,94765,Bankstown,25.4,84,9.4,1010.9,
2020-01-25 17:00:00,Parramatta,94765,Bankstown,25.0,85,1.8,1010.7,
2020-01-25 19:00:00,Parramatta,94765,Bankstown,24.1,88,0.0,1011.3,
2020-01-25 20:00:00,Parramatta,94765,Bankstown,24.6,88,7.6,1011.6,
2020-01-25 22:00:00,Parramatta,94765,Bankstown,27.5,73,5.4,1012.0,
2020-01-25 23:00:00,Parramatta,94765,Bankstown,29.4,65,11.2,1011.8,
2020-01-26 01:00:00,Parramatta,94765,Bankstown,33.3,47,9.4,1010.7,
2020-01-26 02:00:00,Parramatta,94765,Bankstown,34.7,42,9.4,1010.0,
2020-01-26 04:00:00,Parramatta,94765,Bankstown,35.4,44,25.9,1007.8,
2020-01-26 05:00:00,Parramatta,94765,Bankstown,26.8,76,27.7,1008.0,
2020-01-26 07:00:00,Parramatta,94765,Bankstown,32.2,55,22.3,1007.7,
2020-01-26 08:00:00,Parramatta,94765,Bankstown,30.7,55,27.7,1008.9,
2020-01-26 10:00:00,Parramatta,94765,Bankstown,29.6,59,7.6,1010.5,
2020-01-26 11:00:00,Parramatta,94765,Bankstown,28.3,63,9.4,1011.3,
2020-01-26 13:00:00,Parramatta,94765,Bankstown,27.5,66,20.5,1012.4,
2020-01-26 14:00:00,Parramatta,94765,Bankstown,24.8,78,24.1,1012.3,
2020-01-26 16:00:00,Parramatta,94765,Bankstown,24.0,79,13.0,1013.0,
2020-01-26 17:00:00,Parramatta,94765,Bankstown,23.9,80,14.8,1013.0,
2020-01-26 19:00:00,Parramatta,94765,Bankstown,23.7,81,9.4,1013.8,
2020-01-26 20:00:00,Parramatta,94765,Bankstown,23.8,80,13.0,1014.2,
2020-01-26 22:00:00,Parramatta,94765,Bankstown,26.1,73,9.4,1014.5,
2020-01-26 23:00:00,Parramatta,94765,Bankstown,27.2,70,5.4,1014.4,
2020-01-27 01:00:00,Parramatta,94765,Bankstown,28.7,61,16.6,1013.5,
2020-01-27 02:00:00,Parramatta,94765,Bankstown,28.9,62,14.8,1013.0,
2020-01-27 04:00:00,Parramatta,94765,Bankstown,29.2,61,18.4,1011.7,
2020-01-27 05:00:00,Parramatta,94765,Bankstown,28.7,63,20.5,1011.3,
2020-01-27 07:00:00,Parramatta,94765,Bankstown,28.0,68,20.5,1010.7,
2020-01-27 08:00:00,Parramatta,94765,Bankstown,27.5,70,16.6,1010.9,
2020-01-27 10:00:00,Parramatta,94765,Bankstown,26.1,72,11.2,1012.2,
2020-01-27 11:00:00,Parramatta,94765,Bankstown,25.8,72,11.2,1012.7,
2020-01-27 13:00:00,Parramatta,94765,Bankstown,25.1,79,13.0,1013.0,
2020-01-27 14:00:00,Parramatta,94765,Bankstown,24.7,81,11.2,1012.3,
2020-01-27 16:00:00,Parramatta,94765,Bankstown,23.3,87,3.6,1011.8,
2020-01-27 17:00:00,Parramatta,94765,Bankstown,22.8,90,5.4,1011.1,
2020-01-27 19:00:00,Parramatta,94765,Bankstown,22.3,91,1.8,1011.8,
2020-01-27 20:00:00,Parramatta,94765,Bankstown,22.8,91,0.0,1012.2,
2020-01-27 22:00:00,Parramatta,94765,Bankstown,25.4,78,11.2,1012.8,
2020-01-27 23:00:00,Parramatta,94765,Bankstown,27.7,70,9.4,1012.8,
2020-01-28 01:00:00,Parramatta,94765,Bankstown,30.2,59,7.6,1011.2,
2020-01-28 02:00:00,Parramatta,94765,Bankstown,31.9,55,5.4,1010.3,
2020-01-28 04:00:00,Parramatta,94765,Bankstown,31.0,60,18.4,1008.6,
2020-01-28 05:00:00,Parramatta,94765,Bankstown,29.2,65,27.7,1008.4,
2020-01-28 07:00:00,Parramatta,94765,Bankstown,26.9,73,31.7,1009.6,
2020-01-28 08:00:00,Parramatta,94765,Bankstown,26.0,76,25.9,1010.5,
2020-01-28 10:00:00,Parramatta,94765,Bankstown,24.8,78,16.6,1012.9,
2020-01-28 11:00:00,Parramatta,94765,Bankstown,25.1,79,14.8,1014.1,
2020-01-28 13:00:00,Parramatta,94765,Bankstown,24.5,79,16.6,1014.7,
2020-01-28 14:00:00,Parramatta,94765,Bankstown,24.1,80,14.8,1014.5,
2020-01-28 16:00:00,Parramatta,94765,Bankstown,23.8,79,14.8,1014.5,
2020-01-28 17:00:00,Parramatta,94765,Bankstown,23.5,78,14.8,1014.4,
2020-01-28 19:00:00,Parramatta,94765,Bankstown,23.2,72,14.8,1015.1,
2020-01-28 20:00:00,Parramatta,94765,Bankstown,23.0,74,13.0,1015.8,
2020-01-28 22:00:00,Parramatta,94765,Bankstown,24.2,67,13.0,1016.5,
2020-01-28 23:00:00,Parramatta,94765,Bankstown,26.2,63,13.0,1016.6,
2020-01-29 01:00:00,Parramatta,94765,Bankstown,26.5,60,13.0,1016.3,
2020-01-29 02:00:00,Parramatta,94765,Bankstown,27.5,58,18.4,1015.9,
2020-01-29 04:00:00,Parramatta,94765,Bankstown,27.4,60,25.9,1015.4,
2020-01-29 05:00:00,Parramatta,94765,Bankstown,27.0,62,25.9,1015.5,
2020-01-29 07:00:00,Parramatta,94765,Bankstown,25.6,63,24.1,1015.8,
2020-01-29 08:00:00,Parramatta,94765,Bankstown,25.2,63,18.4,1016.2,
2020-01-29 10:00:00,Parramatta,94765,Bankstown,23.5,71,14.8,1017.9,
2020-01-29 11:00:00,Parramatta,94765,Bankstown,23.2,69,13.0,1018.4,
2020-01-29 13:00:00,Parramatta,94765,Bankstown,20.9,80,5.4,1018.0,
2020-01-29 14:00:00,Parramatta,94765,Bankstown,20.5,83,0.0,1017.9,
2020-01-29 16:00:00,Parramatta,94765,Bankstown,19.3,89,0.0,1017.4,
2020-01-29 17:00:00,Parramatta,94765,Bankstown,18.8,88,0.0,1017.0,
2020-01-29 19:00:00,Parramatta,94765,Bankstown,17.8,91,0.0,1017.1,
2020-01-29 20:00:00,Parramatta,94765,Bankstown,18.5,92,0.0,1017.4,
2020-01-29 22:00:00,Parramatta,94765,Bankstown,22.6,79,1.8,1018.3,
2020-01-29 23:00:00,Parramatta,94765,Bankstown,25.1,66,7.6,1018.1,
2020-01-30 01:00:00,Parramatta,94765,Bankstown,27.8,53,13.0,1016.7,
2020-01-30 02:00:00,Parramatta,94765,Bankstown,29.3,51,11.2,1015.6,
2020-01-30 04:00:00,Parramatta,94765,Bankstown,31.0,48,16.6,1013.5,
2020-01-30 05:00:00,Parramatta,94765,Bankstown,30.4,52,24.1,1013.0,
2020-01-30 07:00:00,Parramatta,94765,Bankstown,28.1,63,24.1,1012.9,
2020-01-30 08:00:00,Parramatta,94765,Bankstown,26.9,67,20.5,1013.2,
2020-01-30 10:00:00,Parramatta,94765,Bankstown,25.1,77,14.8,1014.5,
2020-01-30 11:00:00,Parramatta,94765,Bankstown,25.0,79,5.4,1015.0,
2020-01-30 13:00:00,Parramatta,94765,Bankstown,23.4,83,0.0,1015.1,
2020-01-30 14:00:00,Parramatta,94765,Bankstown,23.4,87,0.0,1014.9,
2020-01-30 16:00:00,Parramatta,94765,Bankstown,22.2,90,0.0,1014.3,
2020-01-30 17:00:00,Parramatta,94765,Bankstown,22.4,91,0.0,1014.0,
2020-01-30 19:00:00,Parramatta,94765,Bankstown,23.9,84,9.4,1014.7,
2020-01-30 20:00:00,Parramatta,94765,Bankstown,23.9,84,3.6,1015.5,
2020-01-30 22:00:00,Parramatta,94765,Bankstown,25.1,79,7.6,1015.9,
2020-01-30 23:00:00,Parramatta,94765,Bankstown,27.4,71,9.4,1015.4,
2020-01-31 01:00:00,Parramatta,94765,Bankstown,32.7,53,5.4,1013.6,
2020-01-31 02:00:00,Parramatta,94765,Bankstown,34.2,48,11.2,1012.6,
2020-01-31 04:00:00,Parramatta,94765,Bankstown,34.1,51,20.5,1011.2,
2020-01-31 05:00:00,Parramatta,94765,Bankstown,34.0,51,22.3,1010.5,
2020-01-31 07:00:00,Parramatta,94765,Bankstown,32.6,50,24.1,1009.9,
2020-01-31 08:00:00,Parramatta,94765,Bankstown,31.4,53,18.4,1010.2,
2020-01-31 10:00:00,Parramatta,94765,Bankstown,28.5,63,13.0,1011.2,
2020-01-31 11:00:00,Parramatta,94765,Bankstown,27.8,67,9.4,1011.7,
2020-01-31 13:00:00,Parramatta,94765,Bankstown,26.2,76,9.4,1011.5,
2020-01-31 14:00:00,Parramatta,94765,Bankstown,25.9,78,5.4,1011.3,
2020-01-31 16:00:00,Parramatta,94765,Bankstown,24.9,84,0.0,1010.1,
2020-01-31 17:00:00,Parramatta,94765,Bankstown,24.0,86,0.0,1010.2,
2020-01-31 19:00:00,Parramatta,94765,Bankstown,24.0,86,0.0,1010.4,
2020-01-31 20:00:00,Parramatta,94765,Bankstown,24.1,88,0.0,1010.9,
2020-01-31 22:00:00,Parramatta,94765,Bankstown,28.9,67,3.6,1011.0,
2020-01-31 23:00:00,Parramatta,94765,Bankstown,31.6,57,5.4,1010.4,
2020-02-01 01:00:00,Parramatta,94765,Bankstown,39.9,33,7.6,1008.6,
2020-02-01 02:00:00,Parramatta,94765,Bankstown,42.9,23,9.4,1007.6,
2020-02-01 04:00:00,Parramatta,94765,Bankstown,41.7,29,25.9,1005.9,
2020-02-01 05:00:00,Parramatta,94765,Bankstown,41.1,29,27.7,1005.4,
2020-02-01 07:00:00,Parramatta,94765,Bankstown,38.2,33,27.7,1004.8,
2020-02-01 08:00:00,Parramatta,94765,Bankstown,36.4,36,24.1,1004.9,
2020-02-01 10:00:00,Parramatta,94765,Bankstown,34.3,41,7.6,1005.7,
2020-02-01 11:00:00,Parramatta,94765,Bankstown,33.1,46,7.6,1006.1,
2020-02-01 13:00:00,Parramatta,94765,Bankstown,31.4,53,13.0,1005.7,
2020-02-01 14:00:00,Parramatta,94765,Bankstown,29.2,61,9.4,1005.4,
2020-02-01 16:00:00,Parramatta,94765,Bankstown,27.2,69,9.4,1004.7,
2020-02-01 17:00:00,Parramatta,94765,Bankstown,26.7,74,16.6,1004.9,
2020-02-01 19:00:00,Parramatta,94765,Bankstown,26.2,70,14.8,1005.5,
2020-02-01 20:00:00,Parramatta,94765,Bankstown,25.7,72,14.8,1006.2,
2020-02-01 22:00:00,Parramatta,94765,Bankstown,26.6,68,7.6,1006.9,
2020-02-01 23:00:00,Parramatta,94765,Bankstown,28.3,65,11.2,1006.6,
2020-02-02 01:00:00,Parramatta,94765,Bankstown,30.2,57,14.8,1005.5,
2020-02-02 02:00:00,Parramatta,94765,Bankstown,31.8,54,20.5,1004.9,
2020-02-02 04:00:00,Parramatta,94765,Bankstown,28.5,63,29.5,1004.2,
2020-02-02 05:00:00,Parramatta,94765,Bankstown,26.4,73,37.1,1004.4,
2020-02-02 07:00:00,Parramatta,94765,Bankstown,24.4,82,24.1,1007.1,
2020-02-02 08:00:00,Parramatta,94765,Bankstown,23.0,89,25.9,1006.5,
2020-02-02 10:00:00,Parramatta,94765,Bankstown,22.9,92,14.8,1008.4,
2020-02-02 11:00:00,Parramatta,94765,Bankstown,22.9,90,5.4,1010.1,
2020-02-02 13:00:00,Parramatta,94765,Bankstown,23.0,90,11.2,1008.0,
2020-02-02 14:00:00,Parramatta,94765,Bankstown,23.0,89,0.0,1007.9,
2020-02-02 16:00:00,Parramatta,94765,Bankstown,22.6,93,0.0,1006.6,
2020-02-02 17:00:00,Parramatta,94765,Bankstown,22.8,94,7.6,1006.0,
2020-02-02 19:00:00,Parramatta,94765,Bankstown,23.0,95,9.4,1005.1,
2020-02-02 20:00:00,Parramatta,94765,Bankstown,23.1,94,1.8,1005.4,
2020-02-02 22:00:00,Parramatta,94765,Bankstown,23.4,93,9.4,1006.1,
2020-02-02 23:00:00,Parramatta,94765,Bankstown,24.6,88,7.6,1006.2,
2020-02-03 01:00:00,Parramatta,94765,Bankstown,26.9,46,7.6,1005.2,
2020-02-03 02:00:00,Parramatta,94765,Bankstown,29.7,34,13.0,1004.2,
2020-02-03 04:00:00,Parramatta,94765,Bankstown,32.7,24,13.0,1002.8,
2020-02-03 05:00:00,Parramatta,94765,Bankstown,34.0,18,16.6,1002.5,
2020-02-03 07:00:00,Parramatta,94765,Bankstown,26.2,58,40.7,1005.8,
2020-02-03 08:00:00,Parramatta,94765,Bankstown,22.6,69,38.9,1007.9,
2020-02-03 10:00:00,Parramatta,94765,Bankstown,20.4,66,31.7,1013.0,
2020-02-03 11:00:00,Parramatta,94765,Bankstown,20.0,66,25.9,1014.7,
2020-02-03 13:00:00,Parramatta,94765,Bankstown,20.0,59,18.4,1016.4,
2020-02-03 14:00:00,Parramatta,94765,Bankstown,20.0,53,22.3,1016.9,
2020-02-03 16:00:00,Parramatta,94765,Bankstown,19.1,47,22.3,1017.4,
2020-02-03 17:00:00,Parramatta,94765,Bankstown,18.8,49,22.3,1017.4,
2020-02-03 19:00:00,Parramatta,94765,Bankstown,17.1,56,9.4,1018.5,
2020-02-03 20:00:00,Parramatta,94765,Bankstown,16.8,53,11.2,1019.5,
2020-02-03 22:00:00,Parramatta,94765,Bankstown,18.4,50,9.4,1021.0,
2020-02-03 23:00:00,Parramatta,94765,Bankstown,20.6,49,16.6,1021.0,
2020-02-04 01:00:00,Parramatta,94765,Bankstown,22.9,49,22.3,1020.6,
2020-02-04 02:00:00,Parramatta,94765,Bankstown,21.5,48,16.6,1020.3,
2020-02-04 04:00:00,Parramatta,94765,Bankstown,21.5,54,22.3,1020.7,
2020-02-04 05:00:00,Parramatta,94765,Bankstown,22.3,52,24.1,1020.5,
2020-02-04 07:00:00,Parramatta,94765,Bankstown,22.0,51,22.3,1020.3,
2020-02-04 08:00:00,Parramatta,94765,Bankstown,21.3,52,16.6,1020.8,
2020-02-04 10:00:00,Parramatta,94765,Bankstown,21.0,56,13.0,1022.2,
2020-02-04 11:00:00,Parramatta,94765,Bankstown,20.9,55,13.0,1022.4,
2020-02-04 13:00:00,Parramatta,94765,Bankstown,20.3,61,13.0,1022.0,
2020-02-04 14:00:00,Parramatta,94765,Bankstown,19.9,67,7.6,1021.2,
2020-02-04 16:00:00,Parramatta,94765,Bankstown,18.0,73,0.0,1020.1,
2020-02-04 17:00:00,Parramatta,94765,Bankstown,16.8,82,0.0,1019.7,
2020-02-04 19:00:00,Parramatta,94765,Bankstown,15.8,84,0.0,1020.2,
2020-02-04 20:00:00,Parramatta,94765,Bankstown,16.1,88,0.0,1020.7,
2020-02-04 22:00:00,Parramatta,94765,Bankstown,21.7,60,5.4,1021.3,
2020-02-04 23:00:00,Parramatta,94765,Bankstown,22.9,51,11.2,1021.1,
2020-02-05 01:00:00,Parramatta,94765,Bankstown,24.9,45,16.6,1019.8,
2020-02-05 02:00:00,Parramatta,94765,Bankstown,25.4,52,18.4,1019.2,
2020-02-05 04:00:00,Parramatta,94765,Bankstown,24.9,53,24.1,1018.2,
2020-02-05 05:00:00,Parramatta,94765,Bankstown,24.8,52,24.1,1017.8,
2020-02-05 07:00:00,Parramatta,94765,Bankstown,24.6,55,18.4,1018.2,
2020-02-05 08:00:00,Parramatta,94765,Bankstown,23.9,61,20.5,1018.7,
2020-02-05 10:00:00,Parramatta,94765,Bankstown,22.4,69,9.4,1020.0,
2020-02-05 11:00:00,Parramatta,94765,Bankstown,22.1,71,7.6,1020.6,
2020-02-05 13:00:00,Parramatta,94765,Bankstown,21.1,80,5.4,1020.4,
2020-02-05 14:00:00,Parramatta,94765,Bankstown,20.9,83,11.2,1020.4,
2020-02-05 16:00:00,Parramatta,94765,Bankstown,20.2,90,7.6,1019.5,
2020-02-05 17:00:00,Parramatta,94765,Bankstown,20.2,90,9.4,1019.6,
2020-02-05 19:00:00,Parramatta,94765,Bankstown,20.2,90,5.4,1020.3,
2020-02-05 20:00:00,Parramatta,94765,Bankstown,20.6,87,3.6,1020.8,
2020-02-05 22:00:00,Parramatta,94765,Bankstown,22.5,83,1.8,1022.1,
2020-02-05 23:00:00,Parramatta,94765,Bankstown,21.3,84,9.4,1022.3,
2020-02-06 01:00:00,Parramatta,94765,Bankstown,22.8,77,13.0,1022.2,
2020-02-06 02:00:00,Parramatta,94765,Bankstown,23.8,64,16.6,1022.0,
2020-02-06 04:00:00,Parramatta,94765,Bankstown,24.1,60,18.4,1021.5,
2020-02-06 05:00:00,Parramatta,94765,Bankstown,22.9,70,13.0,1021.5,
2020-02-06 07:00:00,Parramatta,94765,Bankstown,20.4,85,11.2,1021.4,
2020-02-06 08:00:00,Parramatta,94765,Bankstown,20.3,83,13.0,1021.5,
2020-02-06 10:00:00,Parramatta,94765,Bankstown,20.6,87,0.0,1021.9,
2020-02-06 11:00:00,Parramatta,94765,Bankstown,21.3,79,13.0,1022.0,
2020-02-06 13:00:00,Parramatta,94765,Bankstown,20.0,92,0.0,1021.2,
2020-02-06 14:00:00,Parramatta,94765,Bankstown,20.4,92,13.0,1020.6,
2020-02-06 16:00:00,Parramatta,94765,Bankstown,20.4,93,11.2,1019.2,
2020-02-06 17:00:00,Parramatta,94765,Bankstown,20.7,94,9.4,1018.8,
2020-02-06 19:00:00,Parramatta,94765,Bankstown,19.5,91,9.4,1019.7,
2020-02-06 20:00:00,Parramatta,94765,Bankstown,18.9,92,11.2,1020.2,
2020-02-06 22:00:00,Parramatta,94765,Bankstown,19.4,93,16.6,1021.0,
2020-02-06 23:00:00,Parramatta,94765,Bankstown,19.5,92,25.9,1021.1,
2020-02-07 01:00:00,Parramatta,94765,Bankstown,20.0,91,16.6,1020.7,
2020-02-07 02:00:00,Parramatta,94765,Bankstown,20.0,92,18.4,1020.4,
2020-02-07 04:00:00,Parramatta,94765,Bankstown,20.7,92,20.5,1019.7,
2020-02-07 05:00:00,Parramatta,94765,Bankstown,20.7,90,20.5,1019.4,
2020-02-07 07:00:00,Parramatta,94765,Bankstown,19.9,86,27.7,1019.3,
2020-02-07 08:00:00,Parramatta,94765,Bankstown,20.5,85,22.3,1019.5,
2020-02-07 10:00:00,Parramatta,94765,Bankstown,20.4,84,18.4,1020.0,
2020-02-07 11:00:00,Parramatta,94765,Bankstown,20.3,88,11.2,1020.3,
2020-02-07 13:00:00,Parramatta,94765,Bankstown,19.9,92,18.4,1019.5,
2020-02-07 14:00:00,Parramatta,94765,Bankstown,20.2,92,16.6,1019.1,
2020-02-07 16:00:00,Parramatta,94765,Bankstown,19.8,92,22.3,1018.1,
2020-02-07 17:00:00,Parramatta,94765,Bankstown,19.7,94,14.8,1017.7,
2020-02-07 19:00:00,Parramatta,94765,Bankstown,19.8,93,13.0,1017.8,
2020-02-07 20:00:00,Parramatta,94765,Bankstown,20.4,94,16.6,1018.3,
2020-02-07 22:00:00,Parramatta,94765,Bankstown,20.9,90,22.3,1018.9,
2020-02-07 23:00:00,Parramatta,94765,Bankstown,20.3,95,22.3,1019.1,
2020-02-08 01:00:00,Parramatta,94765,Bankstown,21.4,89,31.7,1018.9,
2020-02-08 02:00:00,Parramatta,94765,Bankstown,21.5,83,24.1,1018.5,
2020-02-08 04:00:00,Parramatta,94765,Bankstown,20.8,91,14.8,1017.5,
2020-02-08 05:00:00,Parramatta,94765,Bankstown,23.4,79,31.7,1016.9,
2020-02-08 07:00:00,Parramatta,94765,Bankstown,22.4,80,29.5,1016.9,
2020-02-08 08:00:00,Parramatta,94765,Bankstown,20.6,90,16.6,1017.8,
2020-02-08 10:00:00,Parramatta,94765,Bankstown,20.4,90,20.5,1018.2,
2020-02-08 11:00:00,Parramatta,94765,Bankstown,21.2,86,20.5,1018.1,
2020-02-08 13:00:00,Parramatta,94765,Bankstown,21.5,86,20.5,1017.2,
2020-02-08 14:00:00,Parramatta,94765,Bankstown,21.3,88,22.3,1016.5,
2020-02-08 16:00:00,Parramatta,94765,Bankstown,21.4,86,25.9,1015.5,
2020-02-08 17:00:00,Parramatta,94765,Bankstown,20.6,85,33.5,1015.2,
2020-02-08 19:00:00,Parramatta,94765,Bankstown,20.6,89,27.7,1014.5,
2020-02-08 20:00:00,Parramatta,94765,Bankstown,20.4,92,35.3,1014.4,
2020-02-08 22:00:00,Parramatta,94765,Bankstown,20.0,95,46.4,1014.1,
2020-02-08 23:00:00,Parramatta,94765,Bankstown,20.1,95,42.5,1012.9,
2020-02-09 01:00:00,Parramatta,94765,Bankstown,20.3,94,50.0,1011.8,
2020-02-09 02:00:00,Parramatta,94765,Bankstown,19.9,95,44.6,1010.7,
2020-02-09 04:00:00,Parramatta,94765,Bankstown,20.1,95,48.2,1008.4,
2020-02-09 05:00:00,Parramatta,94765,Bankstown,20.9,92,50.0,1007.3,
2020-02-09 07:00:00,Parramatta,94765,Bankstown,21.3,94,27.7,1008.2,
2020-02-09 08:00:00,Parramatta,94765,Bankstown,20.9,94,27.7,1008.6,
2020-02-09 10:00:00,Parramatta,94765,Bankstown,21.1,95,20.5,1009.2,
2020-02-09 11:00:00,Parramatta,94765,Bankstown,21.9,89,37.1,1009.4,
2020-02-09 13:00:00,Parramatta,94765,Bankstown,21.3,89,29.5,1009.4,
2020-02-09 14:00:00,Parramatta,94765,Bankstown,20.6,94,24.1,1009.1,
2020-02-09 16:00:00,Parramatta,94765,Bankstown,21.2,93,14.8,1007.4,
2020-02-09 17:00:00,Parramatta,94765,Bankstown,21.0,95,9.4,1006.6,
2020-02-09 19:00:00,Parramatta,94765,Bankstown,21.0,96,0.0,1008.0,
2020-02-09 20:00:00,Parramatta,94765,Bankstown,21.1,96,0.0,1008.6,
